record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,price_msp_gap,below_supplied_msp,date_status,mandi_id_status,district_status,msp_comparison_status,source_record_id,source_date,source_mandi_id,source_district,source_crop_name,source_min_price,source_max_price,source_modal_price,source_msp
PR001805,2026-05-10,MANDI040,Fatehabad,Mustard,5591.78,6968.2,NA,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR001805,2026-05-10,MANDI040,Hisar,Mustard,"5,591.78/-","₹6,968.20",,
PR010790,2026-03-06,MANDI053,Saharanpur,Rice,2137.0,2376.69,2257.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR010790,06-Mar-2026,MANDI053,Jalandhar,चावल,"2,137.00/-",2376.69,"INR 2,257",
PR006302,2026-05-10,MANDI006,Amritsar,Maize,1863.67,2077.92,1970.7930670105775,2090.0,-119.20693298942251,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006302,2026/05/10,MANDI006,Hisar,Maize,1863.67,"₹2,077.92",1970.7930670105775,"Rs. 2,090"
PR001121,2026-01-29,MANDI053,Saharanpur,Maize,1853.0,2013.0,1933.0,2090.0,-157.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR001121,2026/01/29,M053,Amritsar,Maize,"INR 1,853","INR 2,013","Rs. 1,933","₹2,090.00"
PR004630,2026-02-17,MANDI032,NA,Rice,2160.63,2513.16,2337.0,NA,NA,NA,Parsed: unambiguous,Matched,Unresolved: district missing in master,Unavailable: missing MSP,PR004630,17-Feb-2026,MANDI032,NA,Basmati,"2,160.63/-",2513.16,"INR 2,337",
PR008700,2026-07-07,MANDI047,Muzaffarnagar,Mustard,4968.76,6101.78,5535.27,5650.0,-114.72999999999956,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR008700,07-Jul-2026,MANDI-047,Kurukshetra,mustard,"₹4,968.76",6101.78,5535.27,"INR 5,650"
PR007992,2026-05-19,MANDI034,Ambala,Sugarcane,3289.6651546596563,3651.17,3470.42,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR007992,19/05/2026,MANDI-034,Fatehabad,sugarcane,3289.6651546596563,"₹3,651.17","₹3,470.42",
PR007449,2026-02-04,MANDI009,Jalandhar,Cotton,6430.22,6802.96,6616.59,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR007449,2026-02-04,MANDI-009,Ambala,cotton,6430.22,"₹6,802.96","6,616.59/-",
PR000797,2026-05-28,MANDI019,Moga,Maize,1990.6,2226.31,2108.453697948952,2090.0,18.45369794895214,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000797,2026-05-28,mandi_019,Jalandhar,मक्का,"₹1,990.60","₹2,226.31",2108.453697948952,"Rs. 2,090"
PR002551,2026-08-13,NA,NA,Mustard,5123.87162837018,5820.0,5471.83,5650.0,-178.17000000000007,True,Parsed: unambiguous,Missing source ID,Cannot verify: no matched mandi,Compared: common basis implied by challenge,PR002551,2026/08/13,NA,Jalandhar,Sarson,5123.87162837018,"INR 5,820",5471.83,5650
PR004405,2026-07-23,MANDI024,Karnal,Mustard,5919.06,NA,6619.0,5650.0,969.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004405,23-Jul-2026,MANDI-024,Amritsar,Sarson,"5,919.06/-",,"INR 6,619","₹5,650.00"
PR008748,2026-04-19,MANDI022,Karnal,Wheat,2193.1,2479.19,2336.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR008748,19.04.2026,MANDI022,Ludhiana,WHEAT,"2,193.10/-",2479.19,"INR 2,336",
PR002619,2026-04-27,MANDI032,NA,Wheat,2212.71,NA,2407.0,2275.0,132.0,False,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR002619,04-27-2026,MANDI032,Moga,WHEAT,2212.71,,"Rs. 2,407","INR 2,275"
PR008945,2026-09-03,MANDI013,Patiala,Maize,1878.71,2136.2,2007.45,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR008945,2026-09-03,mandi_013,Moga,Makka,"1,878.71/-",2136.2,2007.45,
PR000589,2026-03-30,MANDI015,Bathinda,Cotton,5627.0,NA,6109.02,6620.0,-510.97999999999956,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000589,03-30-2026,MANDI015,Moga,Kapas,"INR 5,627",,"6,109.02/-",6620
PR009806,2026-05-19,MANDI019,Moga,Rice,2090.68,2540.15,2315.41,2183.0,132.40999999999985,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009806,19-May-2026,MANDI019,Amritsar,चावल,2090.68,2540.15,"2,315.41/-",2183
PR011931,2026-02-02,MANDI009,Jalandhar,Sugarcane,NA,3954.0,3688.06,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR011931,02-Feb-2026,MANDI-009,Patiala,Ganne,,"Rs. 3,954","₹3,688.06",
PR008439,2026-04-28,MANDI008,Amritsar,Cotton,5824.14,6518.95,6172.0,6620.0,-448.0,True,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR008439,28/04/2026,MANDI-008,NA,Narma,"5,824.14/-","₹6,518.95","INR 6,172","Rs. 6,620"
PR002188,2026-04-09,MANDI054,Saharanpur,Mustard,5634.09,6527.24,6081.0,NA,NA,NA,Parsed: assumed format by separator,Matched,Recoverable from master,Unavailable: missing MSP,PR002188,09/04/2026,MANDI054,NA,Sarso,5634.09,"₹6,527.24","INR 6,081",
PR004997,2026-04-08,MANDI019,Moga,Maize,1778.43,2189.47,1984.0,2090.0,-106.0,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004997,08.04.2026,mandi019,Jalandhar,corn,"₹1,778.43","₹2,189.47","Rs. 1,984",2090
PR002581,2026-03-04,MANDI017,NA,Wheat,2277.18,2683.74,2480.46,2275.0,205.46000000000004,False,Parsed: assumed format by separator,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR002581,04/03/2026,mandi017,Hisar,WHEAT,2277.18,2683.74,2480.46,"₹2,275.00"
PR003895,2026-05-21,MANDI023,KARNAL,Cotton,5758.03,6472.77,6115.0,6620.0,-505.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003895,21.05.2026,MANDI-023,Moga,cotton,5758.03,6472.77,"INR 6,115","Rs. 6,620"
PR001896,2026-07-18,NA,NA,Maize,1782.16,2122.0,1952.32,2090.0,-137.68000000000006,True,Parsed: unambiguous,Missing source ID,Cannot verify: no matched mandi,Compared: common basis implied by challenge,PR001896,18/07/2026,NA,Hisar,मक्का,"₹1,782.16","INR 2,122","1,952.32/-","₹2,090.00"
PR000924,2026-06-26,MANDI018,MOGA,Rice,2223.41,2534.0,2378.75,2183.0,195.75,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR000924,2026-06-26,mandi018,Hisar,धान,"2,223.41/-","INR 2,534","₹2,378.75",2183
PR008688,2026-03-03,MANDI045,Meerut,Cotton,6678.11,7865.41,NA,6620.0,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR008688,2026/03/03,MANDI045,Sirsa,Cotton,"₹6,678.11","₹7,865.41",,"INR 6,620"
PR009991,2026-01-22,MANDI035,Ambala,Mustard,5390.0,6163.93,5777.0,5650.0,127.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009991,2026-01-22,mandi_035,Bathinda,सरसों,"Rs. 5,390",6163.93,"INR 5,777","₹5,650.00"
PR004606,2026-04-24,MANDI049,Muzaffarnagar,Rice,NA,2414.0,2259.49,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR004606,24.04.2026,MANDI049,Sirsa,Rice,,"INR 2,414","2,259.49/-",
PR010684,2026-04-17,MANDI046,NA,Mustard,5620.0,6281.0,5950.41,5650.0,300.40999999999985,False,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR010684,17-Apr-2026,mandi_046,Karnal,Sarson,"Rs. 5,620","Rs. 6,281","₹5,950.41","₹5,650.00"
PR007469,2026-05-20,MANDI054,Saharanpur,Wheat,2274.15,2417.27,2345.71,2275.0,70.71000000000004,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR007469,2026-05-20,MANDI054,Kurukshetra,GEHUN,2274.15,2417.27,2345.71,"₹2,275.00"
PR010883,2026-07-10,MANDI032,NA,Maize,2185.8,2303.0,2244.46,NA,NA,NA,Parsed: assumed format by separator,Matched,Unresolved: district missing in master,Unavailable: missing MSP,PR010883,10.07.2026,mandi032,Ambala,मक्का,"2,185.80/-","INR 2,303","₹2,244.46",
PR009137,2026-07-25,MANDI011,Patiala,Wheat,1968.22,2303.65,2135.94,2275.0,-139.05999999999995,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009137,25.07.2026,M011,Kurukshetra,wheat,"₹1,968.22","2,303.65/-",2135.94,"Rs. 2,275"
PR007923,2026-03-03,MANDI018,MOGA,Sugarcane,3303.4,4007.964682400205,3656.0,3500.0,156.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR007923,2026-03-03,MANDI018,Kurukshetra,Ganne,3303.4,4007.964682400205,"Rs. 3,656","₹3,500.00"
PR005409,2026-01-30,MANDI037,Kurukshetra,Cotton,6886.47,NA,7131.16,6620.0,511.15999999999985,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR005409,2026/01/30,M037,Ludhiana,Kapas,6886.47,,"₹7,131.16","INR 6,620"
PR011009,2026-06-02,MANDI004,Ludhiana,Maize,2076.24,2222.6,2149.4183013856286,2090.0,59.41830138562864,False,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR011009,2026-06-02,004,,Makki,"₹2,076.24","₹2,222.60",2149.4183013856286,2090
PR011377,2026-03-26,MANDI044,Agra,Cotton,6216.9,NA,NA,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR011377,26-Mar-2026,MANDI044,Hisar,कपास,"₹6,216.90",,,
PR006877,2026-03-31,MANDI032,NA,Maize,1870.64,1967.0,1919.0,2090.0,-171.0,True,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR006877,2026-03-31,MANDI032,Karnal,Corn,1870.64,"INR 1,967","INR 1,919",2090
PR006758,2026-01-18,MANDI018,MOGA,Sugarcane,3446.93,NA,3714.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR006758,18/01/2026,mandi_018,Moga,गन्ना,3446.93,,"INR 3,714",
PR006703,2026-08-04,MANDI013,Patiala,Maize,2101.62,2264.0,2182.63,2090.0,92.63000000000011,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006703,08-04-2026,MANDI013,Sirsa,Makka,"2,101.62/-","Rs. 2,264","₹2,182.63","₹2,090.00"
PR003299,2026-03-09,MANDI042,Fatehabad,Cotton,6300.0,7563.63,6931.8,NA,NA,NA,Parsed: assumed format by separator,Matched,Conflicts with master,Unavailable: missing MSP,PR003299,09.03.2026,MANDI042,Bathinda,Narma,"INR 6,300","7,563.63/-","₹6,931.80",
PR006261,2026-01-21,MANDI043,Agra,Sugarcane,3570.0,4328.0,3949.1,3500.0,449.0999999999999,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006261,21/01/2026,M043,Ambala,sugarcane,"INR 3,570","Rs. 4,328","₹3,949.10","INR 3,500"
PR002652,2026-06-15,MANDI026,Hisar,Wheat,1976.28,2441.75,NA,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing modal price,PR002652,2026-06-15,MANDI-026,Ferozepur,wheat,1976.28,2441.75,,
PR004717,2026-03-07,MANDI040,Fatehabad,Wheat,2262.14,2802.0,2532.12,NA,NA,NA,Parsed: assumed format by separator,Matched,Conflicts with master,Unavailable: missing MSP,PR004717,03-07-2026,MANDI040,Jalandhar,Kanak,2262.14,"INR 2,802","2,532.12/-",
PR003775,2026-03-13,MANDI007,Amritsar,Cotton,6800.51,8026.98,7414.0,6620.0,794.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003775,2026-03-13,MANDI007,Karnal,Kapas,6800.51,"₹8,026.98","Rs. 7,414","INR 6,620"
PR005919,2026-08-17,MANDI009,Jalandhar,Mustard,5601.0,6127.91,5864.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR005919,17-Aug-2026,MANDI009,Hisar,Mustard,"Rs. 5,601",6127.91,"Rs. 5,864",
PR006855,2026-09-05,MANDI026,Hisar,Wheat,2042.02,2320.53,2181.0,2275.0,-94.0,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006855,05.09.2026,M026,Bathinda,GEHUN,2042.02,"₹2,320.53","Rs. 2,181","Rs. 2,275"
PR007365,2026-02-09,MANDI017,NA,Maize,2164.13,2274.0,2218.84,2090.0,128.84000000000015,False,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR007365,2026-02-09,MANDI-017,Sirsa,corn,"₹2,164.13","Rs. 2,274",2218.84,2090
PR001212,2026-03-01,MANDI025,karnal,Rice,2066.6,2195.75,2131.18,2183.0,-51.820000000000164,True,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR001212,03-01-2026,MANDI025,Hisar,Chawal,"2,066.60/-","₹2,195.75","2,131.18/-",2183
PR004591,2026-01-18,MANDI049,Muzaffarnagar,Maize,2056.45,2182.11,2119.28,2090.0,29.2800000000002,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004591,18-Jan-2026,MANDI049,Ambala,Makki,"₹2,056.45",2182.11,2119.28,"2,090.00/-"
PR010513,2026-05-20,MANDI031,Sirsa,Maize,NA,2139.69,1965.0,2090.0,-125.0,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR010513,2026/05/20,MANDI031,Ludhiana,corn,,2139.69,"Rs. 1,965","INR 2,090"
PR008481,2026-03-15,MANDI051,Saharanpur,Sugarcane,3327.0,3855.26,3591.0,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR008481,2026/03/15,MANDI051,Ambala,Ganna,"INR 3,327",3855.26,"INR 3,591",
PR004558,2026-07-01,MANDI057,Bareilly,Maize,1885.32,2003.0,1943.9887905378916,2090.0,-146.01120946210835,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR004558,2026/07/01,M057,Patiala,Makki,1885.32,"INR 2,003",1943.9887905378916,2090
PR006113,2026-06-23,MANDI042,Fatehabad,Cotton,6070.0,6877.0,6473.47,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR006113,23/06/2026,MANDI042,Kurukshetra,Cotton,"INR 6,070","₹6,877.00",6473.47,
PR007053,2026-03-10,MANDI055,Bareilly,Rice,1991.0,2399.0,2194.92,2183.0,11.920000000000073,False,Parsed: assumed format by separator,Matched,Conflicts with master,Compared: common basis implied by challenge,PR007053,10/03/2026,MANDI055,Amritsar,Dhaan,"Rs. 1,991","INR 2,399","2,194.92/-","₹2,183.00"
PR005047,2026-04-14,MANDI038,Kurukshetra,Mustard,5700.83,6896.92,6298.87,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR005047,2026/04/14,M038,Moga,Sarso,"₹5,700.83","₹6,896.92",6298.87,
PR002015,2026-07-16,MANDI029,SIRSA,Mustard,5363.9,6407.54,5885.72,5650.0,235.72000000000025,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR002015,2026-07-16,mandi_029,Fatehabad,Sarso,5363.9,6407.54,5885.72,"Rs. 5,650"
PR003300,2026-03-24,MANDI029,SIRSA,Maize,1966.99,2271.0,2119.0857107342417,2090.0,29.08571073424173,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003300,2026/03/24,MANDI029,Hisar,मक्का,1966.99,"Rs. 2,271",2119.0857107342417,2090
PR003717,2026-05-24,MANDI017,NA,Cotton,6074.12,7057.52,6565.82,6620.0,-54.18000000000029,True,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR003717,2026/05/24,mandi017,Jalandhar,cotton,"₹6,074.12","7,057.52/-","6,565.82/-","₹6,620.00"
PR002732,2026-01-08,NA,NA,Cotton,NA,6442.0,6263.68,6620.0,-356.3199999999997,True,Parsed: unambiguous,Missing source ID,Cannot verify: no matched mandi,Compared: common basis implied by challenge,PR002732,2026/01/08,NA,Sirsa,Kapas,,"Rs. 6,442",6263.68,"INR 6,620"
PR008083,2026-07-30,MANDI005,Amritsar,Maize,2170.87,2337.91,2254.0,2090.0,164.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR008083,2026/07/30,M005,Karnal,Maize,"₹2,170.87","₹2,337.91","Rs. 2,254",2090
PR008211,2026-08-23,MANDI010,Jalandhar,Rice,2258.4019707614175,2458.0,2357.95785861224,2183.0,174.95785861224022,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR008211,2026/08/23,MANDI010,Kurukshetra,paddy,2258.4019707614175,"INR 2,458",2357.9578586122398,"INR 2,183"
PR001044,2026-03-22,MANDI031,Sirsa,Maize,1856.78,2168.56,2012.67,NA,NA,NA,Parsed: unambiguous,Matched,Agrees with master,Unavailable: missing MSP,PR001044,2026/03/22,MANDI031,Sirsa,Corn,"1,856.78/-","2,168.56/-","2,012.67/-",
PR006391,2026-07-22,MANDI034,Ambala,Wheat,2337.0,2873.97,2605.0,2275.0,330.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR006391,22.07.2026,M034,Ludhiana,WHEAT,"INR 2,337",2873.97,"INR 2,605","2,275.00/-"
PR000940,2026-01-28,MANDI032,NA,Wheat,2278.0,2771.14,2524.45,NA,NA,NA,Parsed: unambiguous,Matched,Unresolved: district missing in master,Unavailable: missing MSP,PR000940,28.01.2026,MANDI-032,Moga,Kanak,"INR 2,278",2771.14,2524.45,
PR003417,2026-04-07,MANDI046,NA,Sugarcane,3181.0,3873.73,3527.0,3500.0,27.0,False,Parsed: unambiguous,Matched,Unresolved: district missing in master,Compared: common basis implied by challenge,PR003417,2026/04/07,MANDI046,Ludhiana,गन्ना,"INR 3,181",3873.73,"INR 3,527",3500
PR011747,2026-01-28,NA,NA,Sugarcane,3104.43,3359.0,3231.83,3500.0,-268.1700000000001,True,Parsed: unambiguous,Missing source ID,Cannot verify: no matched mandi,Compared: common basis implied by challenge,PR011747,28-Jan-2026,NA,Kurukshetra,sugarcane,"3,104.43/-","INR 3,359",3231.83,3500
PR009704,2026-05-14,MANDI035,Ambala,Sugarcane,3244.24,3811.531570772719,3528.0,3500.0,28.0,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR009704,05-14-2026,MANDI035,Bathinda,Ganna,"3,244.24/-",3811.531570772719,"INR 3,528","3,500.00/-"
PR005210,2026-01-20,MANDI028,Hisar,Wheat,2058.6675788358466,2304.91,2182.0,2275.0,-93.0,True,Parsed: unambiguous,Matched,Recoverable from master,Compared: common basis implied by challenge,PR005210,20-Jan-2026,M028,NA,Gehun,2058.6675788358466,"₹2,304.91","Rs. 2,182",2275
PR003338,2026-02-12,MANDI003,Ludhiana,Cotton,5762.723897732724,6239.9,6001.31,6620.0,-618.6899999999996,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003338,12-Feb-2026,MANDI003,Kurukshetra,cotton,5762.723897732724,"₹6,239.90",6001.31,"₹6,620.00"
PR001284,2026-02-17,MANDI037,Kurukshetra,Mustard,5805.0,6603.0,6204.11,5650.0,554.1099999999997,False,Parsed: unambiguous,Matched,Agrees with master,Compared: common basis implied by challenge,PR001284,17.02.2026,MANDI037,Kurukshetra,सरसों,"INR 5,805","Rs. 6,603",6204.11,"5,650.00/-"
PR001190,2026-03-07,MANDI006,Amritsar,Wheat,2170.0,2512.53,2341.0,NA,NA,NA,Parsed: assumed format by separator,Matched,Conflicts with master,Unavailable: missing MSP,PR001190,03-07-2026,MANDI006,Patiala,गेहूं,"INR 2,170",2512.53,"Rs. 2,341",
PR000258,2026-05-08,MANDI033,AMBALA,Maize,1951.3598559377904,2212.34,NA,2090.0,NA,NA,Parsed: assumed format by separator,Matched,Conflicts with master,Unavailable: missing modal price,PR000258,08/05/2026,MANDI033,Sirsa,Makka,1951.3598559377904,2212.34,,2090
PR008461,2026-06-08,NA,NA,Cotton,6226.21,7247.85,6737.03,NA,NA,NA,Parsed: assumed format by separator,Missing source ID,Cannot verify: no matched mandi,Unavailable: missing MSP,PR008461,06-08-2026,NA,Karnal,Narma,6226.21,"₹7,247.85",6737.03,
PR002250,2026-03-02,MANDI054,Saharanpur,Wheat,2101.89,2376.75,2239.32,NA,NA,NA,Parsed: unambiguous,Matched,Conflicts with master,Unavailable: missing MSP,PR002250,2026/03/02,MANDI054,Ferozepur,GEHUN,2101.89,"₹2,376.75","₹2,239.32",
PR003963,2026-07-08,MANDI002,Ludhiana,Cotton,NA,6956.42,6370.92,6620.0,-249.07999999999993,True,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR003963,2026-07-08,mandi002,Jalandhar,cotton,,"6,956.42/-",6370.92,"₹6,620.00"
PR005083,2026-06-21,MANDI022,Karnal,Mustard,5180.38,6248.0,5714.041535351371,5650.0,64.04153535137084,False,Parsed: unambiguous,Matched,Conflicts with master,Compared: common basis implied by challenge,PR005083,21/06/2026,MANDI-022,Fatehabad,Mustard,5180.38,"Rs. 6,248",5714.041535351371,5650
